tool,benchmark,class,run,preparationTime,generationTime,executionTime,testcaseNumber,uncompilableNumber,brokenTests,failTests,linesTotal,linesCovered,linesCoverageRatio,conditionsTotal,conditionsCovered,conditionsCoverageRatio,mutantsTotal,mutantsCovered,mutantsCoverageRatio,mutantsKilled,mutantsKillRatio,mutantsAlive,timeBudget,totalTestClasses
evosuite,JXPATH-2,org.apache.commons.jxpath.ri.compiler.Path,3,342,18141,13184,33,0,2,0,111,68,61.26126,86,52,60.465115,88,58,65.909096,34,38.636364,54,10,2
evosuite,LA4J-10,org.la4j.linear.GaussianSolver,3,343,16196,8055,11,0,0,0,37,20,54.05405,22,8,36.363636,53,24,45.28302,5,9.433963,48,10,2
evosuite,BCEL-8,org.apache.bcel.generic.BranchInstruction,3,344,17456,8070,25,0,0,0,61,36,59.016396,24,9,37.5,32,19,59.375,7,21.875,25,10,2
evosuite,JXPATH-3,org.apache.commons.jxpath.ri.compiler.CoreOperationCompare,3,573,19505,4815,13,0,0,0,62,50,80.645164,64,48,75.0,49,43,87.755104,15,30.612246,34,10,2
evosuite,BCEL-9,org.apache.bcel.classfile.StackMapEntry,3,746,17659,27,0,0,0,0,189,0,0.0,196,0,0.0,0,0,0.0,0,0.0,0,10,0
evosuite,JXPATH-8,org.apache.commons.jxpath.util.ValueUtils,3,658,20033,3876,27,0,0,0,246,91,36.99187,150,58,38.666664,152,64,42.105263,34,22.368422,118,10,2
evosuite,JXPATH-9,org.apache.commons.jxpath.ri.model.beans.PropertyIterator,3,701,18922,5525,6,0,0,0,154,21,13.636364,98,8,8.163265,122,5,4.0983605,1,0.8196721,121,10,2
evosuite,JXPATH-6,org.apache.commons.jxpath.JXPathContext,3,723,19461,8,54,1,0,0,96,0,0.0,46,0,0.0,50,0,0.0,0,0.0,50,10,2
evosuite,JXPATH-7,org.apache.commons.jxpath.ri.parser.XPathParserTokenManager,3,705,7902,7,0,0,0,0,1029,0,0.0,872,0,0.0,0,0,0.0,0,0.0,0,10,0
evosuite,FREEHEP-10,org.freehep.math.minuit.MnUserTransformation,3,495,20300,6818,84,0,0,0,169,130,76.92308,72,25,34.72222,112,63,56.25,24,21.428572,88,10,2
evosuite,JXPATH-1,org.apache.commons.jxpath.util.BasicTypeConverter,3,405,20256,8571,45,0,0,0,233,129,55.364807,298,187,62.751682,122,84,68.85246,43,35.245903,79,10,2
evosuite,BCEL-1,org.apache.bcel.classfile.Utility,3,344,21006,10558,71,0,0,0,501,222,44.31138,344,144,41.860466,165,86,52.12121,29,17.575758,136,10,2
evosuite,BCEL-2,org.apache.bcel.verifier.structurals.InstConstraintVisitor,3,858,21011,11646,151,0,0,0,1076,54,5.0185876,776,11,1.4175258,243,7,2.8806584,1,0.41152263,242,10,2
evosuite,BCEL-3,org.apache.bcel.generic.ConstantPoolGen,3,649,20158,13541,48,0,0,0,280,189,67.5,140,77,55.0,163,134,82.208595,49,30.06135,114,10,2
evosuite,BCEL-4,org.apache.bcel.generic.InstructionList,3,391,19131,5202,74,0,0,0,431,310,71.92575,219,137,62.557076,118,85,72.0339,54,45.76271,64,10,2
evosuite,FREEHEP-8,org.freehep.math.minuit.MnPrint,3,386,16618,3394,25,0,3,0,210,28,13.333334,72,20,27.777779,170,27,15.882354,0,0.0,170,10,2
evosuite,FREEHEP-9,org.freehep.math.minuit.MnMinos,3,341,16004,3468,19,0,0,0,111,11,9.90991,74,1,1.3513514,78,0,0.0,0,0.0,78,10,2
evosuite,FREEHEP-6,org.freehep.math.minuit.SimplexBuilder,3,346,17787,2143,1,0,0,0,97,2,2.0618556,54,0,0.0,100,0,0.0,0,0.0,100,10,2
evosuite,FREEHEP-7,org.freehep.math.minuit.MnHesse,3,343,17313,3915,25,0,0,0,126,72,57.14286,48,23,47.916664,127,64,50.3937,16,12.598425,111,10,2
evosuite,FREEHEP-1,org.freehep.math.minuit.MnPlot,3,343,17187,2784,22,0,3,0,203,190,93.59606,116,95,81.89655,116,113,97.41379,24,20.689655,92,10,2
evosuite,FREEHEP-4,org.freehep.math.minuit.MnAlgebraicSymMatrix,3,349,21006,50,0,0,0,0,237,0,0.0,126,0,0.0,0,0,0.0,0,0.0,0,10,0
evosuite,FREEHEP-5,org.freehep.math.minuit.MnUserParameterState,3,347,16633,4424,93,0,0,0,262,156,59.54198,110,35,31.818182,135,81,60.000004,23,17.037037,112,10,2
evosuite,FREEHEP-2,org.freehep.math.minuit.MnLineSearch,3,358,17133,1252,1,0,0,0,104,9,8.653847,94,0,0.0,140,3,2.1428573,0,0.0,140,10,2
evosuite,FREEHEP-3,org.freehep.math.minuit.MnFunctionCross,3,345,19085,2455,2,0,0,0,220,8,3.6363635,160,0,0.0,132,0,0.0,0,0.0,132,10,2
evosuite,IMAGE-1,org.apache.commons.imaging.formats.tiff.write.TiffImageWriterBase,3,343,20831,21000,23,0,5,0,304,154,50.65789,180,61,33.88889,107,58,54.20561,15,14.018692,92,10,2
evosuite,RE2J-3,com.google.re2j.Simplify,3,346,15957,2021,1,0,0,0,64,3,4.6875,56,1,1.7857144,58,2,3.4482758,2,3.4482758,56,10,2
evosuite,IMAGE-3,org.apache.commons.imaging.formats.bmp.BmpImageParser,3,348,19506,10239,39,0,0,0,380,175,46.05263,193,57,29.533678,120,43,35.833332,12,10.0,108,10,2
evosuite,RE2J-2,com.google.re2j.CharClass,3,343,19891,2111,4,0,0,0,176,50,28.40909,112,31,27.67857,102,35,34.31373,12,11.764706,90,10,2
evosuite,IMAGE-2,org.apache.commons.imaging.common.RationalNumber,3,348,17806,6373,20,0,0,0,76,66,86.84211,60,39,65.0,96,80,83.33333,19,19.791668,77,10,2
evosuite,RE2J-5,com.google.re2j.Compiler,3,1006,20897,3389,6,0,0,0,117,36,30.769232,85,11,12.941177,103,34,33.00971,3,2.9126215,100,10,2
evosuite,RE2J-4,com.google.re2j.Utils,3,1080,20729,2051,43,0,0,0,86,64,74.4186,96,77,80.20833,117,112,95.726494,31,26.495728,86,10,2
evosuite,IMAGE-4,org.apache.commons.imaging.formats.tiff.TiffField,3,1037,21011,7453,54,0,0,0,253,102,40.316208,134,43,32.089554,184,70,38.04348,32,17.391304,152,10,2
evosuite,RE2J-7,com.google.re2j.Regexp,3,942,21008,7,0,0,0,0,164,0,0.0,119,0,0.0,0,0,0.0,0,0.0,0,10,0
evosuite,RE2J-6,com.google.re2j.Machine,3,1183,21008,3010,1,0,0,0,159,0,0.0,121,0,0.0,104,0,0.0,0,0.0,104,10,2
evosuite,RE2J-8,com.google.re2j.RE2,3,1148,21016,9,0,0,0,0,204,0,0.0,98,0,0.0,0,0,0.0,0,0.0,0,10,0
evosuite,LA4J-7,org.la4j.matrix.sparse.CCSMatrix,3,1541,21032,8,0,0,0,0,339,0,0.0,210,0,0.0,0,0,0.0,0,0.0,0,10,0
evosuite,GSON-9,com.google.gson.reflect.TypeToken,3,1525,21024,15,0,0,0,0,93,0,0.0,60,0,0.0,0,0,0.0,0,0.0,0,10,0
evosuite,LA4J-6,org.la4j.linear.ForwardBackSubstitutionSolver,3,1340,21018,22,0,0,0,0,26,0,0.0,20,0,0.0,0,0,0.0,0,0.0,0,10,0
evosuite,GSON-6,com.google.gson.internal.bind.JsonTreeReader,3,2057,21020,15,0,0,0,0,165,0,0.0,86,0,0.0,0,0,0.0,0,0.0,0,10,0
evosuite,LA4J-9,org.la4j.decomposition.SingularValueDecompositor,3,503,21006,8380,7,0,0,0,265,38,14.3396225,175,20,11.428572,161,20,12.42236,0,0.0,161,10,2
evosuite,GSON-7,com.google.gson.GsonBuilder,3,435,17194,4935,15,0,0,0,94,79,84.04256,38,16,42.105263,50,40,80.0,36,72.0,14,10,2
evosuite,LA4J-8,org.la4j.matrix.dense.Basic2DMatrix,3,377,21007,6840,45,0,0,0,105,69,65.71429,68,27,39.705883,110,70,63.636364,51,46.363636,59,10,2
evosuite,GSON-4,com.google.gson.stream.JsonReader,3,365,21006,7,0,0,0,0,656,0,0.0,468,0,0.0,0,0,0.0,0,0.0,0,10,0
evosuite,LA4J-3,org.la4j.matrix.sparse.CRSMatrix,3,367,21006,7,0,0,0,0,339,0,0.0,210,0,0.0,0,0,0.0,0,0.0,0,10,0
evosuite,GSON-5,com.google.gson.internal.LinkedTreeMap,3,354,19457,4747,7,0,0,0,190,76,40.0,150,28,18.666666,115,45,39.130436,21,18.26087,94,10,2
evosuite,LA4J-2,org.la4j.decomposition.EigenDecompositor,3,384,21006,12743,17,0,3,0,429,87,20.27972,222,29,13.063063,241,31,12.863071,3,1.2448133,238,10,2
evosuite,GSON-2,com.google.gson.internal.LinkedHashTreeMap,3,396,21006,9,0,0,0,0,234,0,0.0,170,0,0.0,0,0,0.0,0,0.0,0,10,0
evosuite,LA4J-5,org.la4j.Matrix,3,367,21006,7,0,0,0,0,520,0,0.0,280,0,0.0,0,0,0.0,0,0.0,0,10,0
evosuite,GSON-3,com.google.gson.JsonPrimitive,3,354,16116,4677,49,0,0,0,82,66,80.48781,80,53,66.25,87,77,88.505745,41,47.126434,46,10,2
evosuite,LA4J-4,org.la4j.matrix.dense.Basic1DMatrix,3,386,21018,7,0,0,0,0,116,0,0.0,66,0,0.0,0,0,0.0,0,0.0,0,10,0
evosuite,GSON-1,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,3,389,19029,6273,13,0,1,0,63,6,9.523809,36,0,0.0,36,0,0.0,0,0.0,36,10,2
evosuite,LA4J-1,org.la4j.vector.sparse.CompressedVector,3,584,21013,42,0,0,0,0,198,0,0.0,126,0,0.0,0,0,0.0,0,0.0,0,10,0
evosuite,JXPATH-10,org.apache.commons.jxpath.ri.axes.SimplePathInterpreter,3,1000,21016,14535,21,0,1,0,271,41,15.129152,184,26,14.130434,197,36,18.274113,21,10.659899,176,10,2
evosuite,BCEL-10,org.apache.bcel.verifier.structurals.Subroutines,3,1073,21018,3351,3,0,0,0,119,8,6.7226896,72,1,1.388889,75,4,5.3333335,1,1.3333334,74,10,2
evosuite,RE2J-1,com.google.re2j.Parser,3,1021,21028,7,0,0,0,0,760,0,0.0,565,0,0.0,0,0,0.0,0,0.0,0,10,0
evosuite,OKHTTP-5,okhttp3.internal.tls.DistinguishedNameParser,1,2981,31748,1702,1,0,0,0,156,0,0.0,168,0,0.0,200,0,0.0,0,0.0,200,30,2
evosuite,OKHTTP-6,okhttp3.CacheControl,1,351,33011,7164,33,0,1,0,128,110,85.9375,70,53,75.71429,59,57,96.61017,6,10.169491,53,30,2
evosuite,OKHTTP-7,okhttp3.internal.tls.OkHostnameVerifier,1,345,28923,7643,18,0,0,0,80,35,43.75,64,22,34.375,63,28,44.444447,8,12.698414,55,30,2
evosuite,GSON-10,com.google.gson.internal.Excluder,1,348,28995,5285,13,0,0,0,89,55,61.79775,82,37,45.12195,77,45,58.441555,15,19.480518,62,30,2
evosuite,OKHTTP-8,okhttp3.HttpUrl,1,356,5249,26,0,0,0,0,221,0,0.0,183,0,0.0,0,0,0.0,0,0.0,0,30,0
evosuite,OKHTTP-1,okhttp3.Cookie,1,560,29782,5908,26,0,0,0,236,34,14.406779,208,13,6.25,108,14,12.962963,4,3.7037036,104,30,2
evosuite,OKHTTP-2,okhttp3.internal.platform.AndroidPlatform,1,355,30077,7890,18,0,0,0,88,32,36.363636,30,10,33.333336,34,18,52.941177,13,38.235294,21,30,2
evosuite,OKHTTP-3,okhttp3.ConnectionSpec,1,546,30500,5571,42,0,0,0,82,68,82.92683,66,49,74.242424,71,63,88.73239,25,35.21127,46,30,2
evosuite,OKHTTP-4,okhttp3.internal.http.HttpHeaders,1,355,31321,9874,26,0,0,0,83,42,50.602413,62,24,38.709675,71,37,52.112675,16,22.535212,55,30,2
evosuite,BCEL-5,org.apache.bcel.verifier.statics.Pass3aVerifier,1,363,29618,8659,6,0,1,0,120,13,10.833333,72,5,6.9444447,69,9,13.043478,3,4.347826,66,30,2
evosuite,JXPATH-4,org.apache.commons.jxpath.util.MethodLookupUtils,1,376,29525,6055,19,0,2,0,139,121,87.05036,102,83,81.37254,92,83,90.21739,66,71.73913,26,30,2
evosuite,BCEL-6,org.apache.bcel.verifier.structurals.LocalVariables,1,358,31698,8846,19,0,0,0,62,46,74.19355,54,30,55.555557,50,46,92.0,27,54.000004,23,30,2
evosuite,JXPATH-5,org.apache.commons.jxpath.ri.compiler.Step,1,360,28879,6282,20,0,0,0,54,48,88.88889,50,37,74.0,42,37,88.09524,13,30.952381,29,30,2
evosuite,BCEL-7,org.apache.bcel.util.Class2HTML,1,365,30829,5072,14,0,0,0,95,62,65.26316,45,29,64.44444,42,31,73.809525,19,45.238094,23,30,2
evosuite,JXPATH-2,org.apache.commons.jxpath.ri.compiler.Path,1,550,32177,5463,45,0,4,0,111,73,65.76577,86,57,66.27907,88,63,71.590904,38,43.18182,50,30,2
evosuite,LA4J-10,org.la4j.linear.GaussianSolver,1,351,34066,29057,17,0,1,0,37,31,83.78378,22,18,81.818184,53,41,77.35849,13,24.528303,40,30,2
evosuite,BCEL-8,org.apache.bcel.generic.BranchInstruction,1,395,28996,8257,17,0,0,0,61,36,59.016396,24,9,37.5,32,19,59.375,7,21.875,25,30,2
evosuite,JXPATH-3,org.apache.commons.jxpath.ri.compiler.CoreOperationCompare,1,349,30507,8969,22,0,0,0,62,51,82.258064,64,50,78.125,49,44,89.79591,21,42.857143,28,30,2
evosuite,BCEL-9,org.apache.bcel.classfile.StackMapEntry,1,360,12809,15,0,0,0,0,189,0,0.0,196,0,0.0,0,0,0.0,0,0.0,0,30,0
evosuite,JXPATH-8,org.apache.commons.jxpath.util.ValueUtils,1,566,29838,5466,27,0,0,0,246,93,37.80488,150,61,40.666668,152,64,42.105263,31,20.394737,121,30,2
evosuite,JXPATH-9,org.apache.commons.jxpath.ri.model.beans.PropertyIterator,1,364,29415,4567,8,0,0,0,154,32,20.77922,98,12,12.244898,122,14,11.4754095,5,4.0983605,117,30,2
evosuite,JXPATH-6,org.apache.commons.jxpath.JXPathContext,1,351,30029,37,56,1,0,0,96,0,0.0,46,0,0.0,50,0,0.0,0,0.0,50,30,2
evosuite,JXPATH-7,org.apache.commons.jxpath.ri.parser.XPathParserTokenManager,1,362,5276,31,0,0,0,0,1029,0,0.0,872,0,0.0,0,0,0.0,0,0.0,0,30,0
evosuite,FREEHEP-10,org.freehep.math.minuit.MnUserTransformation,1,356,29985,3971,97,0,0,0,169,148,87.57397,72,50,69.44444,112,92,82.14286,25,22.321428,87,30,2
evosuite,JXPATH-1,org.apache.commons.jxpath.util.BasicTypeConverter,1,694,30819,5958,48,0,1,0,233,120,51.502144,298,189,63.422817,122,77,63.114758,51,41.80328,71,30,2
evosuite,BCEL-1,org.apache.bcel.classfile.Utility,1,377,24965,34,0,0,0,0,501,0,0.0,344,0,0.0,0,0,0.0,0,0.0,0,30,0
evosuite,BCEL-2,org.apache.bcel.verifier.structurals.InstConstraintVisitor,1,380,34582,25758,161,0,0,0,1076,53,4.9256506,776,8,1.0309278,243,5,2.0576131,1,0.41152263,242,30,2
evosuite,BCEL-3,org.apache.bcel.generic.ConstantPoolGen,1,400,31052,6619,54,0,1,0,280,237,84.64286,140,89,63.57143,163,144,88.34356,62,38.036808,101,30,2
evosuite,BCEL-4,org.apache.bcel.generic.InstructionList,1,557,34700,12726,90,0,0,0,431,294,68.213455,219,137,62.557076,118,81,68.64407,56,47.457626,62,30,2
evosuite,FREEHEP-8,org.freehep.math.minuit.MnPrint,1,363,29269,8965,30,0,7,0,210,45,21.428572,72,21,29.166666,170,39,22.941177,4,2.3529413,166,30,2
evosuite,FREEHEP-9,org.freehep.math.minuit.MnMinos,1,397,31693,4698,19,0,0,0,111,11,9.90991,74,1,1.3513514,78,0,0.0,0,0.0,78,30,2
evosuite,FREEHEP-6,org.freehep.math.minuit.SimplexBuilder,1,709,31492,2600,1,0,0,0,97,2,2.0618556,54,0,0.0,100,0,0.0,0,0.0,100,30,2
evosuite,FREEHEP-7,org.freehep.math.minuit.MnHesse,1,399,33970,7337,24,0,0,0,126,97,76.98412,48,34,70.83333,127,99,77.95275,22,17.322836,105,30,2
evosuite,FREEHEP-1,org.freehep.math.minuit.MnPlot,1,720,32968,3094,20,0,3,0,203,191,94.08867,116,95,81.89655,116,113,97.41379,18,15.517241,98,30,2
evosuite,FREEHEP-4,org.freehep.math.minuit.MnAlgebraicSymMatrix,1,348,44864,3182,24,0,0,0,237,87,36.708862,126,43,34.126984,189,62,32.804234,23,12.169312,166,30,2
evosuite,FREEHEP-5,org.freehep.math.minuit.MnUserParameterState,1,741,34666,9010,86,0,0,0,262,169,64.50382,110,31,28.181818,135,86,63.703705,25,18.518518,110,30,2
evosuite,FREEHEP-2,org.freehep.math.minuit.MnLineSearch,1,524,29923,3212,1,0,0,0,104,9,8.653847,94,0,0.0,140,3,2.1428573,0,0.0,140,30,2
evosuite,FREEHEP-3,org.freehep.math.minuit.MnFunctionCross,1,365,31469,4665,1,0,0,0,220,8,3.6363635,160,0,0.0,132,0,0.0,0,0.0,132,30,2
evosuite,IMAGE-1,org.apache.commons.imaging.formats.tiff.write.TiffImageWriterBase,1,361,33672,17891,20,0,4,0,304,124,40.789474,180,39,21.666666,107,46,42.990654,19,17.75701,88,30,2
evosuite,RE2J-3,com.google.re2j.Simplify,1,452,30250,2412,3,0,0,0,64,3,4.6875,56,1,1.7857144,58,2,3.4482758,2,3.4482758,56,30,2
evosuite,IMAGE-3,org.apache.commons.imaging.formats.bmp.BmpImageParser,1,1028,36615,13716,34,0,0,0,380,168,44.210526,193,50,25.906736,120,37,30.833334,12,10.0,108,30,2
evosuite,RE2J-2,com.google.re2j.CharClass,1,358,38022,5536,18,0,0,0,176,115,65.340904,112,70,62.5,102,71,69.60784,31,30.392159,71,30,2
evosuite,IMAGE-2,org.apache.commons.imaging.common.RationalNumber,1,381,29730,2939,16,0,0,0,76,71,93.42105,60,48,80.0,96,95,98.95833,25,26.041666,71,30,2
evosuite,RE2J-5,com.google.re2j.Compiler,1,434,29479,1928,11,0,0,0,117,36,30.769232,85,23,27.058825,103,34,33.00971,4,3.883495,99,30,2
evosuite,RE2J-4,com.google.re2j.Utils,1,373,29639,6266,38,0,0,0,86,65,75.5814,96,82,85.41667,117,114,97.4359,27,23.076923,90,30,2
evosuite,IMAGE-4,org.apache.commons.imaging.formats.tiff.TiffField,1,359,29592,10506,68,0,0,0,253,113,44.664032,134,50,37.31343,184,78,42.391304,34,18.47826,150,30,2
evosuite,RE2J-7,com.google.re2j.Regexp,1,375,35270,6590,44,0,0,0,164,91,55.487804,119,48,40.336136,108,49,45.37037,16,14.814815,92,30,2
evosuite,RE2J-6,com.google.re2j.Machine,1,412,29459,1584,2,0,0,0,159,0,0.0,121,0,0.0,104,0,0.0,0,0.0,104,30,2
evosuite,RE2J-8,com.google.re2j.RE2,1,352,31520,7010,61,0,0,0,204,199,97.54902,98,88,89.79591,167,167,100.0,73,43.712574,94,30,2
evosuite,LA4J-7,org.la4j.matrix.sparse.CCSMatrix,1,1072,36703,17,0,0,0,0,339,0,0.0,210,0,0.0,0,0,0.0,0,0.0,0,30,0
evosuite,GSON-9,com.google.gson.reflect.TypeToken,1,389,29721,6375,27,0,2,0,93,52,55.91398,60,26,43.333332,67,46,68.656715,18,26.865673,49,30,2
evosuite,LA4J-6,org.la4j.linear.ForwardBackSubstitutionSolver,1,395,29651,11905,15,0,1,0,26,23,88.46153,20,17,85.0,36,31,86.11111,10,27.777779,26,30,2
evosuite,GSON-6,com.google.gson.internal.bind.JsonTreeReader,1,418,31035,5559,32,0,0,0,165,52,31.515152,86,21,24.418604,124,30,24.193548,26,20.967741,98,30,2
evosuite,LA4J-9,org.la4j.decomposition.SingularValueDecompositor,1,357,47948,22987,12,0,0,0,265,104,39.245285,175,78,44.57143,161,61,37.8882,9,5.590062,152,30,2
evosuite,GSON-7,com.google.gson.GsonBuilder,1,824,30441,4722,15,0,0,0,94,79,84.04256,38,16,42.105263,50,40,80.0,37,74.0,13,30,2
evosuite,LA4J-8,org.la4j.matrix.dense.Basic2DMatrix,1,377,36866,10403,68,0,0,0,105,79,75.2381,68,46,67.64706,110,96,87.27273,77,70.0,33,30,2
evosuite,GSON-4,com.google.gson.stream.JsonReader,1,601,45718,8791,7,0,0,0,656,40,6.097561,468,15,3.2051284,161,8,4.968944,1,0.621118,160,30,2
evosuite,LA4J-3,org.la4j.matrix.sparse.CRSMatrix,1,374,40046,7768,24,0,1,0,339,120,35.39823,210,50,23.809525,197,71,36.04061,31,15.73604,166,30,2
evosuite,GSON-5,com.google.gson.internal.LinkedTreeMap,1,382,31209,4680,19,0,0,0,190,81,42.631577,150,32,21.333334,115,48,41.73913,22,19.130434,93,30,2
evosuite,LA4J-2,org.la4j.decomposition.EigenDecompositor,1,688,44389,15485,20,0,1,0,429,54,12.587413,222,20,9.009008,241,18,7.46888,6,2.4896266,235,30,2
evosuite,GSON-2,com.google.gson.internal.LinkedHashTreeMap,1,393,30713,3794,8,0,0,0,234,61,26.068378,170,21,12.3529415,164,46,28.04878,18,10.97561,146,30,2
evosuite,LA4J-5,org.la4j.Matrix,1,366,38042,6826,70,0,0,0,520,231,44.423077,280,98,35.0,174,80,45.977013,39,22.413794,135,30,2
evosuite,GSON-3,com.google.gson.JsonPrimitive,1,433,29424,7080,42,0,0,0,82,57,69.51219,80,45,56.25,87,68,78.16092,41,47.126434,46,30,2
evosuite,LA4J-4,org.la4j.matrix.dense.Basic1DMatrix,1,358,35483,13098,69,0,0,0,116,94,81.034485,66,44,66.66667,158,132,83.544304,57,36.07595,101,30,2
evosuite,GSON-1,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,1,417,30121,5742,9,0,2,0,63,6,9.523809,36,0,0.0,36,0,0.0,0,0.0,36,30,2
evosuite,LA4J-1,org.la4j.vector.sparse.CompressedVector,1,366,35845,13168,76,0,4,0,198,151,76.26263,126,93,73.809525,102,80,78.43137,53,51.960785,49,30,2
evosuite,JXPATH-10,org.apache.commons.jxpath.ri.axes.SimplePathInterpreter,1,360,30479,14102,41,0,8,0,271,72,26.568266,184,47,25.543478,197,62,31.47208,34,17.258883,163,30,2
evosuite,BCEL-10,org.apache.bcel.verifier.structurals.Subroutines,1,388,31284,8340,8,0,0,0,119,8,6.7226896,72,1,1.388889,75,4,5.3333335,1,1.3333334,74,30,2
evosuite,RE2J-1,com.google.re2j.Parser,1,373,32445,4517,37,0,0,0,760,458,60.263157,565,289,51.15044,203,129,63.5468,74,36.4532,129,30,2
evosuite,OKHTTP-5,okhttp3.internal.tls.DistinguishedNameParser,2,541,29396,1386,1,0,0,0,156,0,0.0,168,0,0.0,200,0,0.0,0,0.0,200,30,2
evosuite,OKHTTP-6,okhttp3.CacheControl,2,392,30600,4633,29,0,0,0,128,113,88.28125,70,54,77.14286,59,57,96.61017,11,18.644068,48,30,2
evosuite,OKHTTP-7,okhttp3.internal.tls.OkHostnameVerifier,2,357,28957,4123,18,0,0,0,80,35,43.75,64,24,37.5,63,28,44.444447,8,12.698414,55,30,2
evosuite,GSON-10,com.google.gson.internal.Excluder,2,361,29231,6958,17,0,0,0,89,55,61.79775,82,37,45.12195,77,45,58.441555,19,24.675325,58,30,2
evosuite,OKHTTP-8,okhttp3.HttpUrl,2,352,6050,14,0,0,0,0,221,0,0.0,183,0,0.0,0,0,0.0,0,0.0,0,30,0
evosuite,OKHTTP-1,okhttp3.Cookie,2,494,31217,6007,28,0,1,0,236,36,15.254237,208,15,7.2115383,108,15,13.888889,4,3.7037036,104,30,2
evosuite,OKHTTP-2,okhttp3.internal.platform.AndroidPlatform,2,383,29939,6924,17,0,0,0,88,32,36.363636,30,10,33.333336,34,18,52.941177,13,38.235294,21,30,2
evosuite,OKHTTP-3,okhttp3.ConnectionSpec,2,910,31627,13735,37,0,0,0,82,66,80.48781,66,47,71.21212,71,60,84.50704,28,39.43662,43,30,2
evosuite,OKHTTP-4,okhttp3.internal.http.HttpHeaders,2,353,31909,12298,25,0,1,0,83,33,39.759037,62,19,30.645163,71,30,42.25352,10,14.084508,61,30,2
evosuite,BCEL-5,org.apache.bcel.verifier.statics.Pass3aVerifier,2,415,30121,8618,8,0,1,0,120,13,10.833333,72,5,6.9444447,69,9,13.043478,3,4.347826,66,30,2
evosuite,JXPATH-4,org.apache.commons.jxpath.util.MethodLookupUtils,2,355,29441,4274,16,0,2,0,139,113,81.29497,102,78,76.47059,92,80,86.95652,60,65.21739,32,30,2
evosuite,BCEL-6,org.apache.bcel.verifier.structurals.LocalVariables,2,386,36272,5322,17,0,0,0,62,45,72.58065,54,29,53.7037,50,45,90.0,27,54.000004,23,30,2
evosuite,JXPATH-5,org.apache.commons.jxpath.ri.compiler.Step,2,640,31253,11484,19,0,0,0,54,47,87.03704,50,36,72.0,42,36,85.71429,13,30.952381,29,30,2
evosuite,BCEL-7,org.apache.bcel.util.Class2HTML,2,387,30668,3147,17,0,0,0,95,62,65.26316,45,29,64.44444,42,31,73.809525,19,45.238094,23,30,2
evosuite,JXPATH-2,org.apache.commons.jxpath.ri.compiler.Path,2,424,32097,13272,41,0,3,0,111,80,72.07207,86,61,70.93023,88,69,78.409096,39,44.31818,49,30,2
evosuite,LA4J-10,org.la4j.linear.GaussianSolver,2,375,33571,15390,16,0,2,0,37,32,86.48649,22,18,81.818184,53,49,92.45283,9,16.981133,44,30,2
evosuite,BCEL-8,org.apache.bcel.generic.BranchInstruction,2,380,32899,10890,23,0,0,0,61,36,59.016396,24,9,37.5,32,19,59.375,7,21.875,25,30,2
evosuite,JXPATH-3,org.apache.commons.jxpath.ri.compiler.CoreOperationCompare,2,521,33044,17680,23,0,0,0,62,53,85.48387,64,53,82.8125,49,46,93.877556,20,40.816326,29,30,2
evosuite,BCEL-9,org.apache.bcel.classfile.StackMapEntry,2,385,18356,8,0,0,0,0,189,0,0.0,196,0,0.0,0,0,0.0,0,0.0,0,30,0
evosuite,JXPATH-8,org.apache.commons.jxpath.util.ValueUtils,2,413,31821,5303,23,0,0,0,246,94,38.21138,150,59,39.333336,152,65,42.763157,34,22.368422,118,30,2
evosuite,JXPATH-9,org.apache.commons.jxpath.ri.model.beans.PropertyIterator,2,390,29889,4534,11,0,0,0,154,31,20.12987,98,11,11.224489,122,13,10.655738,3,2.4590163,119,30,2
evosuite,JXPATH-6,org.apache.commons.jxpath.JXPathContext,2,364,29409,15,64,1,0,0,96,0,0.0,46,0,0.0,50,0,0.0,0,0.0,50,30,2
evosuite,JXPATH-7,org.apache.commons.jxpath.ri.parser.XPathParserTokenManager,2,355,6407,12,0,0,0,0,1029,0,0.0,872,0,0.0,0,0,0.0,0,0.0,0,30,0
evosuite,FREEHEP-10,org.freehep.math.minuit.MnUserTransformation,2,357,30565,9590,94,0,0,0,169,148,87.57397,72,47,65.27778,112,89,79.46429,26,23.214285,86,30,2
evosuite,JXPATH-1,org.apache.commons.jxpath.util.BasicTypeConverter,2,354,31115,8006,53,0,0,0,233,129,55.364807,298,198,66.442955,122,85,69.672134,47,38.52459,75,30,2
evosuite,BCEL-1,org.apache.bcel.classfile.Utility,2,379,23249,17,0,0,0,0,501,0,0.0,344,0,0.0,0,0,0.0,0,0.0,0,30,0
evosuite,BCEL-2,org.apache.bcel.verifier.structurals.InstConstraintVisitor,2,364,34749,16028,166,0,0,0,1076,59,5.4832716,776,12,1.5463917,243,7,2.8806584,1,0.41152263,242,30,2
evosuite,BCEL-3,org.apache.bcel.generic.ConstantPoolGen,2,374,30776,9443,59,0,1,0,280,233,83.21428,140,92,65.71429,163,143,87.730064,54,33.128834,109,30,2
evosuite,BCEL-4,org.apache.bcel.generic.InstructionList,2,362,35364,10708,79,0,0,0,431,327,75.87006,219,155,70.77625,118,90,76.27119,57,48.305084,61,30,2
